FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000214941.3.ZSWIM7.wgt.RDat	ZSWIM7	17	15879874	15897144	0.127	rs4792735	  3.92	rs7207463	 0.18220	 4.41	  3.070	276	 2	lasso	 0.13940	3.81e-04	  2.8673	4.14e-03
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000166582.5.CENPV.wgt.RDat	CENPV	17	16247911	16256813	0.323	rs4792735	  3.92	rs3112521	 0.33851	 5.59	  3.530	274	 5	lasso	 0.29448	1.20e-07	  3.5364	4.06e-04
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000171928.9.TVP23B.wgt.RDat	TVP23B	17	18684308	18710027	0.197	rs2530005	  3.77	rs2472694	 0.05698	 3.90	 -0.590	172	 4	lasso	 0.04662	3.04e-02	 -1.1078	2.68e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000233098.4.RP11-344E13.3.wgt.RDat	RP11-344E13.3	17	20771746	20905589	0.319	rs9972887	  2.18	rs4985975	 0.18698	-4.58	 -0.774	205	 4	lasso	 0.06999	1.01e-02	  0.9724	3.31e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000264538.2.SUZ12P.wgt.RDat	SUZ12P	17	29036317	29117926	0.189	rs12449302	  2.70	rs7208441	 0.14000	-4.23	 -0.814	304	21	enet	 0.15944	1.44e-04	  0.5914	5.54e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000108272.9.DHRS11.wgt.RDat	DHRS11	17	34948228	34957235	0.243	rs295883	  2.76	rs1005552	 0.11838	-4.35	 -0.667	302	 2	lasso	 0.11654	1.14e-03	  0.5635	5.73e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000141698.12.NT5C3B.wgt.RDat	NT5C3B	17	39981335	39992523	0.369	rs12150495	  2.83	rs7208062	 0.22669	 5.26	  1.546	399	 5	lasso	 0.22542	5.13e-06	  1.7745	7.60e-02
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000037042.8.TUBG2.wgt.RDat	TUBG2	17	40811323	40819024	0.297	rs9897702	  5.56	rs2292751	 0.15737	 4.32	 -0.232	249	 6	lasso	 0.15147	2.12e-04	 -1.9566	5.04e-02
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000198496.6.NBR2.wgt.RDat	NBR2	17	41277627	41305688	0.437	rs12952407	  5.28	rs8176318	 0.59356	-7.03	 -0.840	285	 8	lasso	 0.59553	3.27e-17	  0.8765	3.81e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000161692.13.DBF4B.wgt.RDat	DBF4B	17	42785976	42829632	0.402	rs5910	  5.31	rs4369727	 0.18718	-4.52	  1.833	390	 7	lasso	 0.10960	1.58e-03	 -1.5762	1.15e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000214425.2.LRRC37A4P.wgt.RDat	LRRC37A4P	17	43578685	43623042	0.472	rs17689882	-15.80	rs8072451	 0.42946	-6.02	-15.641	149	 2	lasso	 0.46188	2.52e-12	 14.8918	3.73e-50
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000204650.9.CRHR1-IT1.wgt.RDat	CRHR1-IT1	17	43697694	43725582	0.125	rs17689882	-15.80	rs17763086	 0.03071	 3.73	-15.791	 87	 9	lasso	-0.00603	4.70e-01	-15.6229	5.09e-55
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000214401.4.KANSL1-AS1.wgt.RDat	KANSL1-AS1	17	44270942	44274089	0.542	rs17689882	-15.80	rs8072451	 0.54505	 6.71	-15.641	 27	 5	lasso	 0.54055	4.93e-15	-15.2162	2.76e-52
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000176681.10.LRRC37A.wgt.RDat	LRRC37A	17	44370099	44415160	0.686	rs17689882	-15.80	rs183211	 0.27706	 5.57	-13.507	 75	34	enet	 0.61029	7.58e-18	 -9.0406	1.56e-19
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000238083.3.LRRC37A2.wgt.RDat	LRRC37A2	17	44588877	44630815	0.558	rs199439	-14.88	rs199439	 0.59232	 7.04	-14.884	130	 8	lasso	 0.62376	1.90e-18	-14.7272	4.31e-49
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000108379.5.WNT3.wgt.RDat	WNT3	17	44839872	44910424	0.331	rs199439	-14.88	rs12952746	 0.05492	 4.19	 -1.770	246	20	enet	 0.20580	1.42e-05	 -6.6804	2.38e-11
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000262879.1.RP11-156P1.3.wgt.RDat	RP11-156P1.3	17	45061411	45177689	0.455	rs199439	-14.88	rs7221042	 0.06245	 4.41	 -0.556	291	48	enet	 0.26965	4.79e-07	 -6.5360	6.32e-11
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000006282.15.SPATA20.wgt.RDat	SPATA20	17	48623667	48633213	0.288	rs17564062	 -3.10	rs989128	 0.18499	-4.49	  0.434	446	 3	lasso	 0.16536	1.08e-04	 -0.6725	5.01e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000262951.1.RP11-670E13.2.wgt.RDat	RP11-670E13.2	17	54946308	54946925	0.523	rs7214029	  3.45	rs17822403	 0.13667	 4.81	 -0.804	447	10	lasso	 0.21447	9.07e-06	 -0.4128	6.80e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000108384.10.RAD51C.wgt.RDat	RAD51C	17	56769934	56811703	0.227	rs4793954	  4.62	rs12946522	 0.22115	-4.66	 -1.463	305	 7	lasso	 0.20973	1.16e-05	  1.5558	1.20e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000008283.11.CYB561.wgt.RDat	CYB561	17	61509665	61523739	0.243	rs8075924	 -3.23	rs239368	 0.22003	-4.41	  0.174	257	19	enet	 0.08279	5.57e-03	  0.3510	7.26e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000198231.8.DDX42.wgt.RDat	DDX42	17	61851223	61896677	0.151	rs3088093	  3.64	rs3020619	 0.18068	-4.11	  0.415	320	 3	lasso	 0.08894	4.17e-03	 -0.4084	6.83e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000108592.12.FTSJ3.wgt.RDat	FTSJ3	17	61896793	61906562	0.231	rs3088093	  3.64	rs1376110	 0.26321	-5.17	  0.726	323	 5	lasso	 0.22768	4.56e-06	 -0.6444	5.19e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000125458.2.NT5C.wgt.RDat	NT5C	17	73127060	73127890	0.345	rs11868796	  2.59	rs6501805	 0.04028	 3.86	 -0.747	367	 9	lasso	 0.02647	7.99e-02	 -0.1808	8.57e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000141569.6.TRIM65.wgt.RDat	TRIM65	17	73876416	73893084	0.261	rs11868796	  2.59	rs3785437	 0.08904	 3.81	  0.168	372	 7	lasso	 0.11998	9.65e-04	  0.5742	5.66e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000182534.9.MXRA7.wgt.RDat	MXRA7	17	74668633	74707098	0.454	rs4789361	 -3.14	rs4788942	 0.19786	 5.07	  0.446	508	 6	lasso	 0.24563	1.76e-06	  0.6870	4.92e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000262580.1.RP11-334C17.5.wgt.RDat	RP11-334C17.5	17	78174472	78179748	0.457	rs894864	 -2.58	rs2304856	 0.01929	 4.15	  0.159	463	43	enet	 0.04463	3.34e-02	 -1.1272	2.60e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000214087.4.ARL16.wgt.RDat	ARL16	17	79648204	79650954	0.305	rs8076302	 -3.99	rs11150805	 0.35908	-5.41	 -1.636	306	 3	lasso	 0.31900	2.91e-08	  1.5889	1.12e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000225663.3.FAM195B.wgt.RDat	FAM195B	17	79781554	79791178	0.321	rs9907757	  3.49	rs3176835	 0.01695	-3.60	  0.576	273	 6	lasso	 0.03408	5.52e-02	 -0.7394	4.60e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000141568.15.FOXK2.wgt.RDat	FOXK2	17	80477589	80562483	0.351	rs9907757	  3.49	rs9892064	-0.00622	 3.41	  1.160	429	 7	enet	 0.04415	3.42e-02	 -0.1116	9.11e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000141560.10.FN3KRP.wgt.RDat	FN3KRP	17	80674559	80688204	0.407	rs9907757	  3.49	rs12950772	-0.01028	 3.90	  2.545	341	28	enet	 0.23798	2.65e-06	  1.1185	2.63e-01
FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000101557.10.USP14.wgt.RDat	USP14	18	  158383	  210493	0.462	rs2621174	 3.29	rs2847153	0.13895	 3.95	-1.56028	390	 6	lasso	0.02328	9.35e-02	-1.4852	0.1375
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000085415.11.SEH1L.wgt.RDat	SEH1L	18	12947132	12987535	0.263	rs12965816	-2.48	rs12954256	0.20710	 4.51	-0.04237	404	 2	lasso	0.12793	6.60e-04	 0.0992	0.9210
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000101639.14.CEP192.wgt.RDat	CEP192	18	12991361	13125051	0.354	rs4797786	-2.89	rs576963	0.33074	 5.71	 0.00855	486	29	enet	0.32732	1.78e-08	-0.4533	0.6503
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000260552.1.RP11-49I11.1.wgt.RDat	RP11-49I11.1	18	33759959	33767411	0.392	rs1513853	 3.73	rs1708699	0.00125	-3.59	 1.18321	493	19	enet	0.00979	1.86e-01	-1.6502	0.0989
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000197563.5.PIGN.wgt.RDat	PIGN	18	59710800	59854351	0.184	rs4941055	 2.07	rs2116334	0.00128	-3.57	-1.10145	595	21	enet	0.03956	4.25e-02	 0.9736	0.3303
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000261126.3.RBFADN.wgt.RDat	RBFADN	18	77806900	77853362	0.408	rs12970236	 3.15	rs1715230	0.32122	 5.21	 0.68590	263	 8	lasso	0.29484	1.17e-07	 0.9777	0.3282
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000267127.2.RP11-795F19.5.wgt.RDat	RP11-795F19.5	18	77808114	77854968	0.214	rs12970236	 3.15	rs3744877	0.22012	-4.31	-0.32456	262	16	enet	0.12817	6.53e-04	 0.4697	0.6386
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000267251.1.AC139100.3.wgt.RDat	AC139100.3	18	77941563	77960875	0.275	rs12970236	 3.15	rs4402630	0.21647	 4.89	-0.93706	213	20	enet	0.21431	9.14e-06	-1.2729	0.2031
FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000065268.6.WDR18.wgt.RDat	WDR18	19	  983174	  994569	0.334	rs1109555	-3.75	rs2301810	 0.33773	 5.35	 1.025	428	20	enet	0.254860	1.07e-06	 0.5373	0.59104
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000261342.1.AC006538.1.wgt.RDat	AC006538.1	19	 2727741	 2729325	0.458	rs2074546	 5.73	rs4807330	-0.01214	 3.47	 0.879	409	40	enet	0.205878	1.41e-05	 2.9650	0.00303
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000267769.1.CTB-50L17.9.wgt.RDat	CTB-50L17.9	19	 4454011	 4455283	0.443	rs350910	 4.12	rs34080966	 0.26011	-4.69	 0.669	356	 4	lasso	0.236731	2.83e-06	-0.6505	0.51540
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000187650.3.VMAC.wgt.RDat	VMAC	19	 5908835	 5910864	0.266	rs6417193	-4.31	rs2485257	 0.02120	 3.94	 0.495	368	19	enet	0.069711	1.03e-02	 1.1010	0.27091
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000125734.9.GPR108.wgt.RDat	GPR108	19	 6729925	 6737614	0.539	rs6417193	-4.31	rs3810223	 0.29030	-4.99	-1.230	456	 5	lasso	0.198415	2.06e-05	 1.1143	0.26517
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000233927.4.RPS28.wgt.RDat	RPS28	19	 8386384	 8386975	0.855	rs36243	-3.72	rs2241589	 0.55284	 6.74	-0.790	331	13	lasso	0.595554	3.26e-17	-1.0377	0.29941
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000174652.13.ZNF266.wgt.RDat	ZNF266	19	 9523272	 9546254	0.355	rs7250025	 2.33	rs4804436	 0.32054	-5.60	 0.191	388	 9	lasso	0.325954	1.93e-08	-0.1868	0.85179
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000129347.15.KRI1.wgt.RDat	KRI1	19	10665763	10676713	0.291	rs10420809	 4.12	rs3218222	 0.17164	-4.63	 0.869	351	 3	lasso	0.204330	1.53e-05	-1.3241	0.18547
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000160888.6.IER2.wgt.RDat	IER2	19	13261229	13265722	0.361	rs8109821	 3.33	rs10421810	 0.05751	 3.87	-1.366	350	 4	lasso	0.038209	4.53e-02	-1.8190	0.06891
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000267633.1.CTB-5E10.3.wgt.RDat	CTB-5E10.3	19	13882932	13884932	0.451	rs16979064	 2.32	rs517323	 0.24975	-4.57	-0.630	314	 7	lasso	0.227941	4.50e-06	 0.9935	0.32045
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000130312.2.MRPL34.wgt.RDat	MRPL34	19	17408554	17417652	0.417	rs11881134	-2.92	rs8100448	 0.31600	 5.09	 0.396	401	 4	lasso	0.325535	1.98e-08	 1.1102	0.26691
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000237440.4.ZNF737.wgt.RDat	ZNF737	19	20718631	20748615	0.570	rs3867192	-3.22	rs7253466	 0.02578	 3.71	 0.154	202	28	enet	0.302163	7.72e-08	 0.7272	0.46708
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000172687.9.ZNF738.wgt.RDat	ZNF738	19	21541732	21562104	0.228	rs4809117	-3.07	rs488125	 0.22978	-4.86	-0.366	276	 6	lasso	0.236743	2.83e-06	 0.2691	0.78787
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000267323.1.SLC25A1P5.wgt.RDat	SLC25A1P5	19	28296331	28297113	0.181	rs1840818	-2.52	rs7252041	 0.11393	 3.84	-0.930	288	 3	lasso	0.076678	7.41e-03	-0.3615	0.71769
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000232677.2.LINC00665.wgt.RDat	LINC00665	19	36803969	36822620	0.260	rs12972746	-2.50	rs4806328	 0.16677	 4.21	-1.302	304	15	lasso	0.149672	2.32e-04	-1.7621	0.07805
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000233527.4.AC092295.7.wgt.RDat	AC092295.7	19	37063972	37085610	0.356	rs7245453	-2.39	rs7259256	 0.19877	 4.73	 1.000	305	44	enet	0.274239	3.72e-07	 1.3707	0.17045
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000198453.8.ZNF568.wgt.RDat	ZNF568	19	37407231	37488834	0.170	rs7245453	-2.39	rs2081096	 0.01700	 3.80	-0.391	306	26	enet	0.053749	2.17e-02	 0.1288	0.89753
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000267422.1.CTD-2554C21.1.wgt.RDat	CTD-2554C21.1	19	38270326	38283505	0.164	rs241935	 2.37	rs4802132	 0.03436	-3.78	 0.805	306	24	enet	0.055405	2.01e-02	-1.0980	0.27218
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000105341.14.ATP5SL.wgt.RDat	ATP5SL	19	41937223	41946622	0.578	rs1029804	 3.45	rs16975329	-0.00157	 3.68	 1.266	350	47	enet	0.000747	3.07e-01	-1.4038	0.16037
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000124466.8.LYPD3.wgt.RDat	LYPD3	19	43964939	43969812	0.307	rs11670856	-2.20	rs2599437	 0.04093	 3.49	-1.287	330	 7	lasso	0.078638	6.76e-03	-0.7562	0.44953
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000105767.2.CADM4.wgt.RDat	CADM4	19	44126520	44143991	0.166	rs16978732	 2.48	rs10500286	 0.00763	-3.69	 0.482	401	10	enet	0.028785	7.14e-02	-0.4009	0.68851
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000104783.7.KCNN4.wgt.RDat	KCNN4	19	44270685	44285409	0.257	rs16978732	 2.48	rs1386502	 0.10110	-4.48	 1.190	425	 4	lasso	0.142842	3.23e-04	-0.9657	0.33417
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000204920.6.ZNF155.wgt.RDat	ZNF155	19	44472014	44502477	0.257	rs16978732	 2.48	rs11083735	 0.00734	 4.29	-0.812	486	 7	lasso	0.026698	7.90e-02	-0.7546	0.45050
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000266921.1.RP11-15A1.7.wgt.RDat	RP11-15A1.7	19	44501048	44506988	0.289	rs16978732	 2.48	rs11083735	 0.08005	 4.52	-0.812	477	48	enet	0.069131	1.06e-02	-0.5959	0.55121
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000183207.8.RUVBL2.wgt.RDat	RUVBL2	19	49496705	49518943	0.343	rs17206868	-4.22	rs2387583	 0.21447	-4.54	-1.886	406	 6	lasso	0.097551	2.79e-03	 2.4735	0.01338
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000161618.5.ALDH16A1.wgt.RDat	ALDH16A1	19	49961743	49974305	0.443	rs17206868	-4.22	rs2946851	 0.21064	 4.61	 0.507	348	15	lasso	0.311942	4.39e-08	 0.3102	0.75639
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000104946.6.TBC1D17.wgt.RDat	TBC1D17	19	50381755	50392001	0.435	rs17206868	-4.22	rs957738	-0.00961	 3.55	-1.985	322	10	lasso	0.021868	1.00e-01	-1.5472	0.12181
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000161551.8.ZNF577.wgt.RDat	ZNF577	19	52359055	52391233	0.436	rs8112515	 2.31	rs1056294	 0.07425	-4.28	 1.638	619	 3	lasso	0.167928	9.49e-05	-1.2123	0.22542
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000221923.4.ZNF880.wgt.RDat	ZNF880	19	52873170	52889048	0.499	rs1062967	-3.08	rs3170100	 0.39863	 5.81	-1.491	471	 2	lasso	0.402598	1.58e-10	-1.2024	0.22921
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000170949.13.ZNF160.wgt.RDat	ZNF160	19	53569859	53606689	0.459	rs2012446	 3.09	rs3745181	 0.24872	 4.58	-0.877	468	 8	lasso	0.219341	7.05e-06	-0.2063	0.83657
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000268613.1.CTD-2620I22.7.wgt.RDat	CTD-2620I22.7	19	53638190	53638575	0.512	rs11669354	-3.27	rs12984129	-0.01280	 3.57	-1.654	460	10	lasso	0.071490	9.45e-03	-0.7985	0.42460
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000213015.4.ZNF580.wgt.RDat	ZNF580	19	56153418	56154835	0.392	rs8103698	-3.64	rs310475	 0.09915	 4.26	 0.842	535	 7	lasso	0.121589	8.94e-04	-0.0185	0.98523
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000269696.1.AC007228.11.wgt.RDat	AC007228.11	19	57056935	57078780	0.392	rs8112935	-4.32	rs3813141	 0.23689	 4.92	-1.172	491	 6	lasso	0.214986	8.83e-06	-0.7801	0.43536
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000204514.5.ZNF814.wgt.RDat	ZNF814	19	58362047	58397337	0.213	rs12463137	 2.71	rs6510093	 0.21476	-4.55	-0.992	469	 3	lasso	0.139496	3.79e-04	 0.9103	0.36268
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000176593.3.CTD-2368P22.1.wgt.RDat	CTD-2368P22.1	19	58515751	58522600	0.252	rs1428175	-2.35	rs4801246	 0.21821	 4.40	 1.143	432	15	enet	0.157551	1.58e-04	 1.2976	0.19443
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000198131.9.ZNF544.wgt.RDat	ZNF544	19	58739960	58788815	0.318	rs1428175	-2.35	rs260454	 0.19964	 4.73	-1.754	347	 9	lasso	0.182180	4.67e-05	-1.7815	0.07483
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000152475.6.ZNF837.wgt.RDat	ZNF837	19	58878985	58892427	0.273	NA	   NA	NA	      NA	   NA	    NA	304	 0	enet	0.010394	1.80e-01	     NA	     NA
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000213753.6.RPL23AP79.wgt.RDat	RPL23AP79	19	59086812	59102991	0.357	rs10415313	 2.29	rs1550813	 0.01097	-3.56	-0.355	221	32	enet	0.058145	1.77e-02	 0.7775	0.43686
FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Hypothalamus/GTEx.Brain_Hypothalamus.ENSG00000271855.1.RP11-214N9.1.wgt.RDat	RP11-214N9.1	2	9.70e+06	9.70e+06	0.387	rs10186062	 3.24	rs7561588	 0.08768	 4.31	 1.4977	465	18	enet	 0.17999	5.22e-05	 1.771	0.07654
