FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000145725.15.PPIP5K2.wgt.RDat	PPIP5K2	5	1.02e+08	1.03e+08	0.1858	rs28025	-5.62	rs154355	 0.060568	-3.93	-5.37705	354	22	enet	 0.05116	1.71e-02	 4.81247	1.49e-06
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000271918.1.CTD-2287O16.5.wgt.RDat	CTD-2287O16.5	5	1.15e+08	1.15e+08	0.4739	rs6594958	-3.53	rs17139455	 0.054761	 4.19	 0.14451	585	 3	lasso	 0.13039	2.39e-04	-0.61767	5.37e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000169570.5.DTWD2.wgt.RDat	DTWD2	5	1.18e+08	1.18e+08	0.2596	rs4895236	-2.96	rs6595183	 0.032717	-3.55	 1.66667	444	 7	lasso	 0.01399	1.34e-01	-1.56791	1.17e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000168938.5.PPIC.wgt.RDat	PPIC	5	1.22e+08	1.22e+08	0.3522	rs13157599	 2.83	rs2112487	-0.009178	 3.05	-1.54472	431	20	enet	 0.00728	2.00e-01	-0.42914	6.68e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000245937.3.CTC-228N24.3.wgt.RDat	CTC-228N24.3	5	1.27e+08	1.27e+08	0.4345	rs734642	-2.86	rs4835944	 0.132538	 5.19	 1.25735	419	 6	lasso	 0.17742	1.72e-05	 1.53259	1.25e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000233006.2.AC034220.3.wgt.RDat	AC034220.3	5	1.32e+08	1.32e+08	0.2427	rs4705943	-3.66	rs273913	 0.236868	-5.31	-0.82456	418	34	enet	 0.24254	3.68e-07	 0.48897	6.25e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000197375.8.SLC22A5.wgt.RDat	SLC22A5	5	1.32e+08	1.32e+08	0.1459	rs4705943	-3.66	rs419291	-0.000891	-3.53	-0.50000	420	24	enet	 0.05430	1.44e-02	 1.16961	2.42e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000164615.3.CAMLG.wgt.RDat	CAMLG	5	1.34e+08	1.34e+08	0.2949	rs17167632	-5.41	rs2108665	 0.254104	 5.87	-5.27128	295	 8	enet	 0.32144	2.30e-09	-5.29258	1.21e-07
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000120725.8.SIL1.wgt.RDat	SIL1	5	1.38e+08	1.39e+08	0.2085	rs4835682	 3.75	rs13181830	 0.079480	 3.75	 2.26772	336	 3	lasso	 0.07439	4.92e-03	 2.44718	1.44e-02
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000120306.5.CYSTM1.wgt.RDat	CYSTM1	5	1.40e+08	1.40e+08	0.2198	rs1623177	 3.03	rs2291878	 0.076923	-3.83	 0.75497	323	 8	lasso	 0.06415	8.51e-03	-1.20126	2.30e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000113068.5.PFDN1.wgt.RDat	PFDN1	5	1.40e+08	1.40e+08	0.1606	rs1623177	 3.03	rs249616	 0.010623	 3.71	-0.42623	320	 5	lasso	 0.02936	5.59e-02	-1.04427	2.96e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000157510.9.AFAP1L1.wgt.RDat	AFAP1L1	5	1.49e+08	1.49e+08	0.1504	rs17110463	 3.61	rs17109282	 0.116935	 4.32	 2.12950	600	 7	lasso	 0.10817	8.02e-04	 1.98611	4.70e-02
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000197083.7.ZNF300P1.wgt.RDat	ZNF300P1	5	1.50e+08	1.50e+08	0.3547	rs253566	 3.17	rs11741861	 0.155833	 4.89	-0.58500	524	11	enet	 0.18207	1.32e-05	 0.30340	7.62e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000177556.7.ATOX1.wgt.RDat	ATOX1	5	1.51e+08	1.51e+08	0.2828	rs253566	 3.17	rs2915888	-0.000187	-3.22	-0.54237	563	 2	lasso	-0.00345	4.09e-01	 0.10119	9.19e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000213433.5.RP11-54C4.1.wgt.RDat	RP11-54C4.1	5	1.51e+08	1.51e+08	0.2482	rs253566	 3.17	rs892006	 0.161299	-5.09	 0.07746	552	 4	lasso	 0.23115	7.36e-07	 0.17872	8.58e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000155506.12.LARP1.wgt.RDat	LARP1	5	1.54e+08	1.54e+08	0.2884	rs6888637	-2.33	rs2351752	-0.010397	 4.15	-0.62411	506	 4	lasso	-0.00800	6.00e-01	-0.23299	8.16e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000204764.8.RANBP17.wgt.RDat	RANBP17	5	1.70e+08	1.71e+08	0.5499	rs1382901	 3.41	rs41382746	 0.031937	 4.60	 0.55164	700	11	lasso	 0.02517	7.05e-02	-0.46314	6.43e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000170085.13.SIMC1.wgt.RDat	SIMC1	5	1.76e+08	1.76e+08	0.2915	rs2218891	 2.85	rs11134974	-0.003416	 3.73	 0.51220	367	 9	lasso	 0.01762	1.08e-01	 0.13770	8.90e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000160867.10.FGFR4.wgt.RDat	FGFR4	5	1.77e+08	1.77e+08	0.1722	rs12657206	 2.87	rs17078712	 0.042590	 4.26	-1.90549	366	11	lasso	 0.04432	2.47e-02	-1.86299	6.25e-02
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000213347.6.MXD3.wgt.RDat	MXD3	5	1.77e+08	1.77e+08	0.2381	rs12657206	 2.87	rs11949767	 0.138047	 4.81	-0.91729	296	10	enet	 0.24653	2.88e-07	-0.06106	9.51e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000197226.8.TBC1D9B.wgt.RDat	TBC1D9B	5	1.79e+08	1.79e+08	0.3364	rs7726821	 2.75	rs28011	-0.008359	-3.35	-2.06475	440	 7	lasso	-0.00326	4.03e-01	 3.13301	1.73e-03
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000050748.13.MAPK9.wgt.RDat	MAPK9	5	1.80e+08	1.80e+08	0.6058	rs4624755	-2.72	rs13172523	-0.003000	-3.09	 2.15200	445	68	enet	 0.23022	7.79e-07	 0.87935	3.79e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000248275.1.TRIM52-AS1.wgt.RDat	TRIM52-AS1	5	1.81e+08	1.81e+08	0.6913	rs7727787	-2.87	rs876154	 0.378312	-6.50	-0.64474	181	 9	lasso	 0.53439	7.92e-17	 0.75944	4.48e-01
FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000137274.8.BPHL.wgt.RDat	BPHL	6	3.12e+06	3.15e+06	0.535	rs4515424	-3.11	rs909962	 0.35943	-5.85	-1.06849	644	 6	lasso	 0.40009	8.13e-12	 1.0134	0.31087
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000228170.1.RP1-40E16.11.wgt.RDat	RP1-40E16.11	6	3.14e+06	3.15e+06	0.548	rs4515424	-3.11	rs909962	 0.30207	-5.37	-1.06849	624	 7	lasso	 0.32113	2.35e-09	 1.0251	0.30533
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000198721.8.ECI2.wgt.RDat	ECI2	6	4.12e+06	4.14e+06	0.285	rs12199347	-3.16	rs3177253	 0.34764	-5.69	-0.66923	637	 2	lasso	 0.32739	1.53e-09	 0.6832	0.49448
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000230939.1.RP11-314C16.1.wgt.RDat	RP11-314C16.1	6	8.78e+06	8.79e+06	0.153	rs9406122	 2.62	rs9328504	 0.01482	 3.72	-0.65972	396	 3	lasso	-0.00737	5.64e-01	-0.8515	0.39447
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000145979.13.TBC1D7.wgt.RDat	TBC1D7	6	1.33e+07	1.33e+07	0.478	rs4715568	-4.37	rs4602719	 0.34739	 6.23	 1.68750	533	 9	lasso	 0.36929	8.03e-11	 1.7991	0.07199
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000010017.9.RANBP9.wgt.RDat	RANBP9	6	1.36e+07	1.37e+07	0.433	rs4715568	-4.37	rs6929821	-0.01092	 3.48	-1.97761	568	 7	lasso	 0.02438	7.37e-02	-3.6835	0.00023
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000112242.10.E2F3.wgt.RDat	E2F3	6	2.04e+07	2.05e+07	0.301	rs625964	 3.81	rs6925153	 0.04034	-3.89	 0.94828	524	12	lasso	 0.05719	1.24e-02	-0.5056	0.61311
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000124532.10.MRS2.wgt.RDat	MRS2	6	2.44e+07	2.44e+07	0.390	rs2753920	 3.28	rs7762901	 0.12952	-4.90	 0.98473	614	 6	lasso	 0.13616	1.74e-04	-0.4891	0.62474
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000246982.2.RP1-179N16.6.wgt.RDat	RP1-179N16.6	6	3.61e+07	3.62e+07	0.344	rs2395655	 2.80	rs6457892	 0.17843	 4.81	 1.33735	403	 9	lasso	 0.30008	9.56e-09	 1.7728	0.07626
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000112139.10.MDGA1.wgt.RDat	MDGA1	6	3.76e+07	3.77e+07	0.281	rs3901254	-2.61	rs10498738	 0.18193	 4.35	 1.40116	489	 3	lasso	 0.17347	2.16e-05	 1.0312	0.30245
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000112619.6.PRPH2.wgt.RDat	PRPH2	6	4.27e+07	4.27e+07	0.264	rs6907771	-2.75	rs3736745	 0.19754	 5.19	 0.06400	368	 5	lasso	 0.23093	7.46e-07	-0.0753	0.94001
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000124713.5.GNMT.wgt.RDat	GNMT	6	4.29e+07	4.29e+07	0.264	rs3828755	-2.46	rs2395943	 0.15215	 4.58	 0.00885	358	 6	lasso	 0.18505	1.11e-05	-0.1466	0.88344
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000124587.9.PEX6.wgt.RDat	PEX6	6	4.29e+07	4.29e+07	0.229	rs3828755	-2.46	rs2274514	 0.15637	-4.76	-0.14286	363	 5	lasso	 0.16669	3.17e-05	 0.4355	0.66318
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000196284.9.SUPT3H.wgt.RDat	SUPT3H	6	4.48e+07	4.53e+07	0.161	rs9472301	 2.69	rs10948172	 0.10551	 4.05	-0.75397	655	 4	lasso	 0.08041	3.57e-03	-0.7854	0.43224
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000153291.11.SLC25A27.wgt.RDat	SLC25A27	6	4.66e+07	4.66e+07	0.348	rs4714910	 4.27	rs2270450	 0.34686	 5.73	-0.17073	524	 6	lasso	 0.32851	1.42e-09	-0.2022	0.83979
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000215190.4.LINC00680.wgt.RDat	LINC00680	6	5.83e+07	5.83e+07	0.424	rs1224813	 2.83	rs12213747	 0.20550	 5.37	 2.23664	144	14	enet	 0.36257	1.30e-10	 1.9413	0.05222
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000146243.9.IRAK1BP1.wgt.RDat	IRAK1BP1	6	7.96e+07	7.96e+07	0.112	rs1321582	 2.27	rs2174742	 0.08386	 3.91	 0.61947	397	10	lasso	 0.07076	5.98e-03	-0.8177	0.41356
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000218418.2.RP11-296E7.1.wgt.RDat	RP11-296E7.1	6	8.08e+07	8.08e+07	0.210	rs2655663	 3.13	rs10806194	 0.00149	 3.58	 0.33898	456	12	lasso	 0.07896	3.85e-03	-0.4038	0.68633
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000220563.1.PKMP3.wgt.RDat	PKMP3	6	8.64e+07	8.64e+07	0.125	rs4487548	 2.08	rs7742691	 0.15515	-4.30	-0.87826	329	 5	lasso	 0.10917	7.60e-04	 0.5442	0.58633
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000203875.6.SNHG5.wgt.RDat	SNHG5	6	8.64e+07	8.64e+07	0.428	rs4487548	 2.08	rs2842611	 0.36262	-5.90	-0.24779	340	21	enet	 0.40564	5.32e-12	-0.7108	0.47723
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000118412.8.CASP8AP2.wgt.RDat	CASP8AP2	6	9.05e+07	9.06e+07	0.282	rs13202876	-3.38	rs879718	 0.16874	-4.42	 1.11304	445	 5	lasso	 0.10135	1.16e-03	-0.8165	0.41419
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000219755.1.RP1-199J3.5.wgt.RDat	RP1-199J3.5	6	1.00e+08	1.00e+08	0.148	rs9389810	-4.31	rs672369	 0.05593	-4.16	-0.54795	430	25	enet	 0.05898	1.12e-02	 2.0815	0.03738
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000118690.8.ARMC2.wgt.RDat	ARMC2	6	1.09e+08	1.09e+08	0.403	rs12206094	-3.40	rs2806370	 0.28678	 5.20	 1.67550	425	10	lasso	 0.26753	7.79e-08	 1.9132	0.05573
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000155085.11.AK9.wgt.RDat	AK9	6	1.10e+08	1.10e+08	0.278	rs11970599	-2.63	rs7755941	 0.02216	-4.13	-1.39474	456	22	enet	 0.09277	1.84e-03	 1.2358	0.21652
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000118514.9.ALDH8A1.wgt.RDat	ALDH8A1	6	1.35e+08	1.35e+08	0.401	rs2207000	-2.76	rs12661423	 0.42374	-6.31	 0.36522	418	16	enet	 0.40116	7.50e-12	-0.4492	0.65330
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000112339.10.HBS1L.wgt.RDat	HBS1L	6	1.35e+08	1.35e+08	0.218	rs2207000	-2.76	rs4440481	 0.02965	-3.70	 0.62393	419	33	enet	 0.02095	8.95e-02	-0.2770	0.78180
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000112357.8.PEX7.wgt.RDat	PEX7	6	1.37e+08	1.37e+08	0.196	rs2012700	 4.02	rs6911217	 0.09372	 4.41	 2.35965	439	 3	lasso	 0.02182	8.52e-02	 3.1605	0.00158
FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000187837.2.HIST1H1C.wgt.RDat	HIST1H1C	6	26055968	26056699	0.185	rs3757130	-3.75	rs537581	 0.05852	-4.39	-2.333	671	 5	lasso	 0.08620	2.62e-03	 2.890	3.85e-03
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000186470.9.BTN3A2.wgt.RDat	BTN3A2	6	26365387	26378546	0.469	rs17539358	-3.55	rs9393705	 0.23523	-5.69	 1.260	541	29	lasso	 0.44032	3.42e-13	-0.483	6.29e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000124508.12.BTN2A2.wgt.RDat	BTN2A2	6	26383324	26395102	0.344	rs17539358	-3.55	rs3757142	-0.01056	 3.76	 3.172	529	39	enet	 0.03930	3.24e-02	 0.792	4.29e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000261584.1.RP11-457M11.5.wgt.RDat	RP11-457M11.5	6	26686469	26688192	0.220	rs6921388	 4.82	rs9348738	 0.06033	-4.31	-2.608	420	17	enet	 0.08569	2.69e-03	 0.858	3.91e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000124613.4.ZNF391.wgt.RDat	ZNF391	6	27342394	27371683	0.166	rs4713118	 7.16	rs6904883	 0.08546	-4.18	-3.023	392	24	enet	 0.10614	8.95e-04	 4.818	1.45e-06
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000271755.1.RP1-153G14.4.wgt.RDat	RP1-153G14.4	6	27371789	27374743	0.807	rs4713118	 7.16	rs9393829	 0.03506	 7.18	 2.058	393	10	lasso	-0.00774	5.85e-01	 2.155	3.11e-02
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000096654.11.ZNF184.wgt.RDat	ZNF184	6	27418522	27440897	0.180	rs4713118	 7.16	rs6456786	 0.08287	 4.57	-0.786	419	17	enet	 0.10982	7.34e-04	-0.732	4.64e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000235109.3.ZSCAN31.wgt.RDat	ZSCAN31	6	28292470	28324048	0.243	rs573179	 5.38	rs1233708	 0.13999	 4.75	 3.056	390	14	lasso	 0.17127	2.45e-05	 2.973	2.95e-03
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000230795.2.HLA-K.wgt.RDat	HLA-K	6	29894955	29897009	0.431	rs3129054	-2.41	rs375984	 0.06234	-3.56	 1.649	 38	29	enet	 0.14593	1.02e-04	-0.781	4.35e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000206503.7.HLA-A.wgt.RDat	HLA-A	6	29909037	29913661	0.199	rs3129054	-2.41	rs1632953	 0.19433	 4.39	 1.804	 38	 5	lasso	 0.16307	3.89e-05	 1.814	6.97e-02
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000227766.1.HCG4P5.wgt.RDat	HCG4P5	6	29909852	29910844	0.332	rs3129054	-2.41	rs1632953	 0.21237	 4.51	 1.804	 38	14	enet	 0.25384	1.83e-07	 0.713	4.76e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000204623.4.ZNRD1-AS1.wgt.RDat	ZNRD1-AS1	6	29968788	30029417	0.189	rs3129054	-2.41	rs1632957	 0.05256	-4.56	 1.345	 38	 5	lasso	 0.10519	9.43e-04	-1.367	1.72e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000204622.6.HLA-J.wgt.RDat	HLA-J	6	29975966	29977144	0.408	rs3129054	-2.41	rs2524005	 0.15979	-4.11	 1.206	 38	 6	lasso	 0.14178	1.28e-04	-0.939	3.48e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000272501.1.XXbac-BPG299F13.17.wgt.RDat	XXbac-BPG299F13.17	6	31162977	31165814	0.293	rs1265093	-2.86	rs1966	 0.10193	-4.08	-2.404	168	32	enet	 0.19140	7.72e-06	 4.042	5.30e-05
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000206344.6.HCG27.wgt.RDat	HCG27	6	31165537	31171745	0.368	rs1265093	-2.86	rs1265098	 0.04480	 3.68	-2.506	168	21	enet	 0.15277	6.94e-05	-3.313	9.21e-04
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000204525.10.HLA-C.wgt.RDat	HLA-C	6	31236526	31239882	0.494	rs2075789	-3.02	rs2523578	 0.14480	 4.43	 2.489	196	10	lasso	 0.19394	6.66e-06	 3.136	1.71e-03
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Nucleus_accumbens_basal_ganglia/GTEx.Brain_Nucleus_accumbens_basal_ganglia.ENSG00000271581.1.XXbac-BPG248L24.12.wgt.RDat	XXbac-BPG248L24.12	6	31324424	31325414	0.284	rs2075789	-3.02	rs2523578	 0.39652	 6.17	 2.489	207	 7	enet	 0.35589	2.10e-10	 2.421	1.55e-02
